1408,,RAPGEF6,,,,,,,,CEMIP2,,
1409,,RARS2,,,,,,,,TMEM243,,
1410,,RAVER1,,,,,,,,HACD4,,
1411,,RBBP4,,,,,,,,VSIR,,
1412,,RBBP5,,,,,,,,,,
1413,,RBBP7,,,,,,,,,,
1414,,RBFOX1,,,,,,,,,,
1415,,RBFOX2,,,,,,,,,,
1416,,RBFOX3,,,,,,,,,,
1417,,RBM10,,,,,,,,,,
1418,,RBM12,,,,,,,,,,
1419,,RBM12B,,,,,,,,,,
1420,,RBM14-RBM4,,,,,,,,,,
1421,,RBM15,,,,,,,,,,
1422,,RBM15B,,,,,,,,,,
1423,,RBM17,,,,,,,,,,
1424,,RBM23,,,,,,,,,,
1425,,RBM24,,,,,,,,,,
1426,,RBM25,,,,,,,,,,
1427,,RBM3,,,,,,,,,,
1428,,RBM33,,,,,,,,,,
1429,,RBM38,,,,,,,,,,
1430,,RBM39,,,,,,,,,,
1431,,RBM4,,,,,,,,,,
1432,,RBM42,,,,,,,,,,
1433,,RBM4B,,,,,,,,,,
1434,,RBM8A,,,,,,,,,,
1435,,RBMX,,,,,,,,,,
1436,,RBMXL1,,,,,,,,,,
1437,,RBMXL2,,,,,,,,,,
1438,,RBMXL3,,,,,,,,,,
1439,,RBP1,,,,,,,,,,
1440,,RBPJ,,,,,,,,,,
1441,,RBPJL,,,,,,,,,,
1442,,RBX1,,,,,,,,,,
1443,,RCC1,,,,,,,,,,
1444,,RCC2,,,,,,,,,,
1445,,RCL1,,,,,,,,,,
1446,,RCN2,,,,,,,,,,
1447,,RCOR1,,,,,,,,,,
1448,,RCOR3,,,,,,,,,,
1449,,RER1,,,,,,,,,,
1450,,RFC1,,,,,,,,,,
1451,,RFC2,,,,,,,,,,
1452,,RFC3,,,,,,,,,,
1453,,RFC4,,,,,,,,,,
1454,,RFC5,,,,,,,,,,
1455,,RFX1,,,,,,,,,,
1456,,RFX2,,,,,,,,,,
1457,,RFX3,,,,,,,,,,
1458,,RGPD3,,,,,,,,,,
1459,,RGPD4,,,,,,,,,,
1460,,RGPD5,,,,,,,,,,
1461,,RGPD6,,,,,,,,,,
1462,,RGPD8,,,,,,,,,,
1463,,RHEB,,,,,,,,,,
1464,,RIF1,,,,,,,,,,
1465,,RING1,,,,,,,,,,
1466,,RIPK3,,,,,,,,,,
1467,,RMND1,,,,,,,,,,
1468,,RNF20,,,,,,,,,,
1469,,RNF40,,,,,,,,,,
1470,,RNGTT,,,,,,,,,,
1471,,RNMT,,,,,,,,,,
1472,,RNMTL1,,,,,,,,,,
1473,,RNPS1,,,,,,,,,,
1474,,ROBO1,,,,,,,,,,
1475,,RPA1,,,,,,,,,,
1476,,RPA2,,,,,,,,,,
1477,,RPA3,,,,,,,,,,
1478,,RPAP3,,,,,,,,,,
1479,,RPL10,,,,,,,,,,
1480,,RPL10A,,,,,,,,,,
1481,,RPL10L,,,,,,,,,,
1482,,RPL13A,,,,,,,,,,
1483,,RPL17,,,,,,,,,,
1484,,RPL17-C18ORF32,,,,,,,,,,
1485,,RPL18,,,,,,,,,,
1486,,RPL18A,,,,,,,,,,
1487,,RPL23,,,,,,,,,,
1488,,RPL24,,,,,,,,,,
1489,,RPL27,,,,,,,,,,
1490,,RPL28,,,,,,,,,,
1491,,RPL3,,,,,,,,,,
1492,,RPL30,,,,,,,,,,
1493,,RPL32,,,,,,,,,,
1494,,RPL35,,,,,,,,,,
1495,,RPL38,,,,,,,,,,
1496,,RPL4,,,,,,,,,,
1497,,RPL6,,,,,,,,,,
1498,,RPL7A,,,,,,,,,,
1499,,RPL7L1,,,,,,,,,,
1500,,RPL9,,,,,,,,,,
1501,,RPLP0,,,,,,,,,,
1502,,RPLP2,,,,,,,,,,
1503,,RPP25,,,,,,,,,,
1504,,RPP30,,,,,,,,,,
1505,,RPP38,,,,,,,,,,
1506,,RPRD1A,,,,,,,,,,
1507,,RPRD1B,,,,,,,,,,
1508,,RPRD2,,,,,,,,,,
1509,,RPS12,,,,,,,,,,
1510,,RPS16,,,,,,,,,,
1511,,RPS20,,,,,,,,,,
1512,,RPS21,,,,,,,,,,
1513,,RPS23,,,,,,,,,,
1514,,RPS27,,,,,,,,,,
1515,,RPS3,,,,,,,,,,
1516,,RPS3A,,,,,,,,,,
1517,,RPS4X,,,,,,,,,,
1518,,RPS6KA5,,,,,,,,,,
1519,,RPS6KB1,,,,,,,,,,
1520,,RPS7,,,,,,,,,,
1521,,RPS8,,,,,,,,,,
1522,,RPSA,,,,,,,,,,
1523,,RPTOR,,,,,,,,,,
1524,,RQCD1,,,,,,,,,,
1525,,RRM1,,,,,,,,,,
1526,,RRM2,,,,,,,,,,
1527,,RRP12,,,,,,,,,,
1528,,RRP15,,,,,,,,,,
1529,,RSBN1,,,,,,,,,,
1530,,RTCA,,,,,,,,,,
1531,,RTF1,,,,,,,,,,
1532,,RUFY3,,,,,,,,,,
1533,,RUVBL1,,,,,,,,,,
1534,,RUVBL2,,,,,,,,,,
1535,,RXRA,,,,,,,,,,
1536,,RXRB,,,,,,,,,,
1537,,RXRG,,,,,,,,,,
1538,,SAAL1,,,,,,,,,,
1539,,SAE1,,,,,,,,,,
1540,,SAFB,,,,,,,,,,
1541,,SAMD1,,,,,,,,,,
1542,,SAMD4B,,,,,,,,,,
1543,,SAP18,,,,,,,,,,
1544,,SAP30BP,,,,,,,,,,
1545,,SARM1,,,,,,,,,,
1546,,SARNP,,,,,,,,,,
1547,,SARS,,,,,,,,,,
1548,,SARS2,,,,,,,,,,
1549,,SART1,,,,,,,,,,
1550,,SART3,,,,,,,,,,
1551,,SBF1,,,,,,,,,,
1552,,SBNO1,,,,,,,,,,
1553,,SCAF4,,,,,,,,,,
1554,,SCAF8,,,,,,,,,,
1555,,SCAI,,,,,,,,,,
1556,,SCFD1,,,,,,,,,,
1557,,SCGN,,,,,,,,,,
1558,,SCIN,,,,,,,,,,
1559,,SCOC,,,,,,,,,,
1560,,SCRIB,,,,,,,,,,
1561,,SCRN1,,,,,,,,,,
1562,,SDAD1,,,,,,,,,,
1563,,SDF4,,,,,,,,,,
1564,,SEC22A,,,,,,,,,,
1565,,SEC23B,,,,,,,,,,
1566,,SEC61G,,,,,,,,,,
1567,,SELRC1,,,,,,,,,,
1568,,SEMA4C,,,,,,,,,,
1569,,SENP7,,,,,,,,,,
1570,,SEPHS1,,,,,,,,,,
1571,,SEPTIN5,,,,,,,,,,
1572,,SET,,,,,,,,,,
1573,,SF1,,,,,,,,,,
1574,,SF3A1,,,,,,,,,,
1575,,SF3A2,,,,,,,,,,
1576,,SF3A3,,,,,,,,,,
1577,,SF3B1,,,,,,,,,,
1578,,SF3B14,,,,,,,,,,
1579,,SF3B2,,,,,,,,,,
1580,,SF3B3,,,,,,,,,,
1581,,SF3B4,,,,,,,,,,
1582,,SFN,,,,,,,,,,
1583,,SFPQ,,,,,,,,,,
1584,,SFSWAP,,,,,,,,,,
1585,,SFT2D3,,,,,,,,,,
1586,,SGPL1,,,,,,,,,,
1587,,SGTA,,,,,,,,,,
1588,,SH2D4A,,,,,,,,,,
1589,,SH3BP4,,,,,,,,,,
1590,,SH3GL1,,,,,,,,,,
1591,,SH3GL2,,,,,,,,,,
1592,,SH3GLB2,,,,,,,,,,
1593,,SHANK2,,,,,,,,,,
1594,,SHMT1,,,,,,,,,,
1595,,SHMT2,,,,,,,,,,
1596,,SIN3A,,,,,,,,,,
1597,,SKIV2L2,,,,,,,,,,
1598,,SLC1A4,,,,,,,,,,
1599,,SLC1A5,,,,,,,,,,
1600,,SLC25A18,,,,,,,,,,
1601,,SLC25A31,,,,,,,,,,
1602,,SLC25A6,,,,,,,,,,
1603,,SLC27A4,,,,,,,,,,
1604,,SLC39A7,,,,,,,,,,
1605,,SLC3A2,,,,,,,,,,
1606,,SLC4A1AP,,,,,,,,,,
1607,,SMAD1,,,,,,,,,,
1608,,SMAD2,,,,,,,,,,
1609,,SMAD3,,,,,,,,,,
1610,,SMAD5,,,,,,,,,,
1611,,SMAD9,,,,,,,,,,
1612,,SMAP1,,,,,,,,,,
1613,,SMARCA1,,,,,,,,,,
1614,,SMARCA2,,,,,,,,,,
1615,,SMARCA4,,,,,,,,,,
1616,,SMARCA5,,,,,,,,,,
1617,,SMARCB1,,,,,,,,,,
1618,,SMARCC1,,,,,,,,,,
1619,,SMARCC2,,,,,,,,,,
1620,,SMARCD1,,,,,,,,,,
1621,,SMARCD2,,,,,,,,,,
1622,,SMARCD3,,,,,,,,,,
1623,,SMARCE1,,,,,,,,,,
1624,,SMC1A,,,,,,,,,,
1625,,SMC3,,,,,,,,,,
1626,,SMCHD1,,,,,,,,,,
1627,,SMEK1,,,,,,,,,,
1628,,SMG5,,,,,,,,,,
1629,,SMG8,,,,,,,,,,
1630,,SMN1,,,,,,,,,,
1631,,SMN2,,,,,,,,,,
1632,,SMPD3,,,,,,,,,,
1633,,SMPD4,,,,,,,,,,
1634,,SMS,,,,,,,,,,
1635,,SMU1,,,,,,,,,,
1636,,SMUG1,,,,,,,,,,
1637,,SNAP25,,,,,,,,,,
1638,,SND1,,,,,,,,,,
1639,,SNF8,,,,,,,,,,
1640,,SNRNP200,,,,,,,,,,
1641,,SNRNP40,,,,,,,,,,
1642,,SNRNP70,,,,,,,,,,
1643,,SNRPA,,,,,,,,,,
1644,,SNRPA1,,,,,,,,,,
1645,,SNRPB,,,,,,,,,,
1646,,SNRPB2,,,,,,,,,,
1647,,SNRPD1,,,,,,,,,,
1648,,SNRPD2,,,,,,,,,,
1649,,SNRPE,,,,,,,,,,
1650,,SNRPG,,,,,,,,,,
1651,,SNRPN,,,,,,,,,,
1652,,SNW1,,,,,,,,,,
1653,,SOD1,,,,,,,,,,
1654,,SORD,,,,,,,,,,
1655,,SORT1,,,,,,,,,,
1656,,SOS1,,,,,,,,,,
1657,,SP1,,,,,,,,,,
1658,,SPAST,,,,,,,,,,
1659,,SPATA13,,,,,,,,,,
1660,,SPEN,,,,,,,,,,
1661,,SPIN1,,,,,,,,,,
1662,,SPIN3,,,,,,,,,,
1663,,SPTLC1,,,,,,,,,,
1664,,SPTLC2,,,,,,,,,,
1665,,SRA1,,,,,,,,,,
1666,,SRBD1,,,,,,,,,,
1667,,SRCAP,,,,,,,,,,
1668,,SREK1,,,,,,,,,,
1669,,SRGAP1,,,,,,,,,,
1670,,SRGAP2,,,,,,,,,,
1671,,SRM,,,,,,,,,,
1672,,SRP14,,,,,,,,,,
1673,,SRP19,,,,,,,,,,
1674,,SRP54,,,,,,,,,,
1675,,SRP68,,,,,,,,,,
1676,,SRP72,,,,,,,,,,
1677,,SRP9,,,,,,,,,,
1678,,SRPK1,,,,,,,,,,
1679,,SRPRB,,,,,,,,,,
1680,,SRRM1,,,,,,,,,,
1681,,SRRM2,,,,,,,,,,
1682,,SRRT,,,,,,,,,,
1683,,SRSF1,,,,,,,,,,
1684,,SRSF10,,,,,,,,,,
1685,,SRSF11,,,,,,,,,,
1686,,SRSF12,,,,,,,,,,
1687,,SRSF2,,,,,,,,,,
1688,,SRSF3,,,,,,,,,,
1689,,SRSF4,,,,,,,,,,
1690,,SRSF5,,,,,,,,,,
1691,,SRSF6,,,,,,,,,,
1692,,SRSF7,,,,,,,,,,
1693,,SRSF9,,,,,,,,,,
1694,,SSB,,,,,,,,,,
1695,,SSNA1,,,,,,,,,,
1696,,SSRP1,,,,,,,,,,
1697,,ST14,,,,,,,,,,
1698,,STAG1,,,,,,,,,,
1699,,STAG2,,,,,,,,,,
1700,,STAM,,,,,,,,,,
1701,,STAU1,,,,,,,,,,
1702,,STIP1,,,,,,,,,,
1703,,STK24,,,,,,,,,,
1704,,STK32C,,,,,,,,,,
1705,,STK38,,,,,,,,,,
1706,,STK39,,,,,,,,,,
1707,,STMN1,,,,,,,,,,
1708,,STMN2,,,,,,,,,,
1709,,STOML2,,,,,,,,,,
1710,,STRAP,,,,,,,,,,
1711,,STRBP,,,,,,,,,,
1712,,STRN4,,,,,,,,,,
1713,,STX5,,,,,,,,,,
1714,,SUB1,,,,,,,,,,
1715,,SUGP2,,,,,,,,,,
1716,,SULT1C2,,,,,,,,,,
1717,,SUPT16H,,,,,,,,,,
1718,,SUPT5H,,,,,,,,,,
1719,,SYF2,,,,,,,,,,
1720,,SYMPK,,,,,,,,,,
1721,,SYNCRIP,,,,,,,,,,
1722,,SYNE2,,,,,,,,,,
1723,,SYNRG,,,,,,,,,,
1724,,TAB1,,,,,,,,,,
1725,,TAF2,,,,,,,,,,
1726,,TAF9,,,,,,,,,,
1727,,TAF9B,,,,,,,,,,
1728,,TAGLN3,,,,,,,,,,
1729,,TARDBP,,,,,,,,,,
1730,,TARS,,,,,,,,,,
1731,,TARS2,,,,,,,,,,
1732,,TBC1D10B,,,,,,,,,,
1733,,TBC1D15,,,,,,,,,,
1734,,TBC1D4,,,,,,,,,,
1735,,TBC1D7,,,,,,,,,,
1736,,TBCA,,,,,,,,,,
1737,,TBCB,,,,,,,,,,
1738,,TBCC,,,,,,,,,,
1739,,TBCD,,,,,,,,,,
1740,,TBCE,,,,,,,,,,
1741,,TBL1XR1,,,,,,,,,,
1742,,TBRG4,,,,,,,,,,
1743,,TCEA1,,,,,,,,,,
1744,,TCEB1,,,,,,,,,,
1745,,TCERG1,,,,,,,,,,
1746,,TCOF1,,,,,,,,,,
1747,,TCP1,,,,,,,,,,
1748,,TEAD1,,,,,,,,,,
1749,,TEX10,,,,,,,,,,
1750,,TFB1M,,,,,,,,,,
1751,,TFCP2,,,,,,,,,,
1752,,TFEB,,,,,,,,,,
1753,,TFIP11,,,,,,,,,,
1754,,TH1L,,,,,,,,,,
1755,,THBS1,,,,,,,,,,
1756,,THBS2,,,,,,,,,,
1757,,THNSL1,,,,,,,,,,
1758,,THOC1,,,,,,,,,,
1759,,THOC2,,,,,,,,,,
1760,,THOC3,,,,,,,,,,
1761,,THOC6,,,,,,,,,,
1762,,THOP1,,,,,,,,,,
1763,,THRAP3,,,,,,,,,,
1764,,TIA1,,,,,,,,,,
1765,,TIAL1,,,,,,,,,,
1766,,TIMM13,,,,,,,,,,
1767,,TIMM44,,,,,,,,,,
1768,,TIMM8A,,,,,,,,,,
1769,,TIMM8B,,,,,,,,,,
1770,,TMEM201,,,,,,,,,,
1771,,TMEM35,,,,,,,,,,
1772,,TMEM55B,,,,,,,,,,
1773,,TMEM70,,,,,,,,,,
1774,,TMEM97,,,,,,,,,,
1775,,TMPO,,,,,,,,,,
1776,,TMSB15A,,,,,,,,,,
1777,,TMSB15B,,,,,,,,,,
1778,,TNPO1,,,,,,,,,,
1779,,TNPO2,,,,,,,,,,
1780,,TNPO3,,,,,,,,,,
1781,,TOE1,,,,,,,,,,
1782,,TOMM22,,,,,,,,,,
1783,,TOMM34,,,,,,,,,,
1784,,TOMM40,,,,,,,,,,
1785,,TOP1MT,,,,,,,,,,
1786,,TOP2A,,,,,,,,,,
1787,,TOP2B,,,,,,,,,,
1788,,TOP3B,,,,,,,,,,
1789,,TOX2,,,,,,,,,,
1790,,TOX3,,,,,,,,,,
1791,,TOX4,,,,,,,,,,
1792,,TP53BP1,,,,,,,,,,
1793,,TPD52,,,,,,,,,,
1794,,TPI1,,,,,,,,,,
1795,,TPR,,,,,,,,,,
1796,,TPRKB,,,,,,,,,,
1797,,TRA2A,,,,,,,,,,
1798,,TRA2B,,,,,,,,,,
1799,,TRAP1,,,,,,,,,,
1800,,TRAPPC3,,,,,,,,,,
1801,,TRIM24,,,,,,,,,,
1802,,TRIM26,,,,,,,,,,
1803,,TRIM28,,,,,,,,,,
1804,,TRIM33,,,,,,,,,,
1805,,TRIO,,,,,,,,,,
1806,,TRIP4,,,,,,,,,,
1807,,TRMT1,,,,,,,,,,
1808,,TRMT10C,,,,,,,,,,
1809,,TRMT1L,,,,,,,,,,
1810,,TRMT6,,,,,,,,,,
1811,,TRMT61A,,,,,,,,,,
1812,,TRMT61B,,,,,,,,,,
1813,,TROVE2,,,,,,,,,,
1814,,TRPM4,,,,,,,,,,
1815,,TRRAP,,,,,,,,,,
1816,,TSC1,,,,,,,,,,
1817,,TSFM,,,,,,,,,,
1818,,TSNAX,,,,,,,,,,
1819,,TSR1,,,,,,,,,,
1820,,TSR2,,,,,,,,,,
1821,,TSSC1,,,,,,,,,,
1822,,TSTD1,,,,,,,,,,
1823,,TTC19,,,,,,,,,,
1824,,TTC21B,,,,,,,,,,
1825,,TTC39B,,,,,,,,,,
1826,,TTC5,,,,,,,,,,
1827,,TTLL12,,,,,,,,,,
1828,,TUBA1A,,,,,,,,,,
1829,,TUBA1B,,,,,,,,,,
1830,,TUBA1C,,,,,,,,,,
1831,,TUBA3C,,,,,,,,,,
1832,,TUBA3D,,,,,,,,,,
1833,,TUBA3E,,,,,,,,,,
1834,,TUBA4A,,,,,,,,,,
1835,,TUBA8,,,,,,,,,,
1836,,TUBB,,,,,,,,,,
1837,,TUBB1,,,,,,,,,,
1838,,TUBB2A,,,,,,,,,,
1839,,TUBB2B,,,,,,,,,,
1840,,TUBB3,,,,,,,,,,
1841,,TUBB4A,,,,,,,,,,
1842,,TUBB4B,,,,,,,,,,
1843,,TUBB6,,,,,,,,,,
1844,,TUBB8,,,,,,,,,,
1845,,TUBG1,,,,,,,,,,
1846,,TUBG2,,,,,,,,,,
1847,,TUBGCP2,,,,,,,,,,
1848,,TUBGCP3,,,,,,,,,,
1849,,TUBGCP4,,,,,,,,,,
1850,,TUBGCP6,,,,,,,,,,
1851,,TWF1,,,,,,,,,,
1852,,TXLNA,,,,,,,,,,
1853,,TXNDC9,,,,,,,,,,
1854,,TXNL1,,,,,,,,,,
1855,,TXNL4A,,,,,,,,,,
1856,,TXNL4B,,,,,,,,,,
1857,,TXNRD1,,,,,,,,,,
1858,,U2AF1,,,,,,,,,,
1859,,U2AF1L4,,,,,,,,,,
1860,,U2AF2,,,,,,,,,,
1861,,U2SURP,,,,,,,,,,
1862,,UAP1,,,,,,,,,,
1863,,UBA1,,,,,,,,,,
1864,,UBA2,,,,,,,,,,
1865,,UBA3,,,,,,,,,,
1866,,UBA6,,,,,,,,,,
1867,,UBAP2,,,,,,,,,,
1868,,UBAP2L,,,,,,,,,,
1869,,UBE2D2,,,,,,,,,,
1870,,UBE2D3,,,,,,,,,,
1871,,UBE2E1,,,,,,,,,,
1872,,UBE2E2,,,,,,,,,,
1873,,UBE2E3,,,,,,,,,,
1874,,UBE2G1,,,,,,,,,,
1875,,UBE2K,,,,,,,,,,
1876,,UBE2N,,,,,,,,,,
1877,,UBE2Q1,,,,,,,,,,
1878,,UBE2R2,,,,,,,,,,
1879,,UBE2Z,,,,,,,,,,
1880,,UBE3A,,,,,,,,,,
1881,,UBE4A,,,,,,,,,,
1882,,UBE4B,,,,,,,,,,
1883,,UBL7,,,,,,,,,,
1884,,UBP1,,,,,,,,,,
1885,,UBQLN1,,,,,,,,,,
1886,,UBQLN2,,,,,,,,,,
1887,,UBQLN4,,,,,,,,,,
1888,,UBR5,,,,,,,,,,
1889,,UBR7,,,,,,,,,,
1890,,UBTF,,,,,,,,,,
1891,,UBXN7,,,,,,,,,,
1892,,UCHL1,,,,,,,,,,
1893,,UCHL3,,,,,,,,,,
1894,,UCHL5,,,,,,,,,,
1895,,UCK2,,,,,,,,,,
1896,,UHRF1,,,,,,,,,,
1897,,UHRF2,,,,,,,,,,
1898,,ULK3,,,,,,,,,,
1899,,UMPS,,,,,,,,,,
1900,,UNC119,,,,,,,,,,
1901,,UNC119B,,,,,,,,,,
1902,,UNG,,,,,,,,,,
1903,,UPF1,,,,,,,,,,
1904,,UPF2,,,,,,,,,,
1905,,UQCC,,,,,,,,,,
1906,,URM1,,,,,,,,,,
1907,,UROD,,,,,,,,,,
1908,,USF1,,,,,,,,,,
1909,,USP10,,,,,,,,,,
1910,,USP11,,,,,,,,,,
1911,,USP13,,,,,,,,,,
1912,,USP14,,,,,,,,,,
1913,,USP3,,,,,,,,,,
1914,,USP39,,,,,,,,,,
1915,,USP48,,,,,,,,,,
1916,,USP7,,,,,,,,,,
1917,,USP8,,,,,,,,,,
1918,,UTP15,,,,,,,,,,
1919,,UTP20,,,,,,,,,,
1920,,VANGL2,,,,,,,,,,
1921,,VAPB,,,,,,,,,,
1922,,VARS,,,,,,,,,,
1923,,VAV2,,,,,,,,,,
1924,,VBP1,,,,,,,,,,
1925,,VCP,,,,,,,,,,
1926,,VDAC2,,,,,,,,,,
1927,,VMA21,,,,,,,,,,
1928,,VPRBP,,,,,,,,,,
1929,,VPS4A,,,,,,,,,,
1930,,VPS4B,,,,,,,,,,
1931,,VPS51,,,,,,,,,,
1932,,VRK1,,,,,,,,,,
1933,,VTA1,,,,,,,,,,
1934,,VTI1A,,,,,,,,,,
1935,,WAPAL,,,,,,,,,,
1936,,WBP11,,,,,,,,,,
1937,,WBSCR22,,,,,,,,,,
1938,,WDR11,,,,,,,,,,
1939,,WDR12,,,,,,,,,,
1940,,WDR18,,,,,,,,,,
1941,,WDR26,,,,,,,,,,
1942,,WDR3,,,,,,,,,,
1943,,WDR33,,,,,,,,,,
1944,,WDR36,,,,,,,,,,
1945,,WDR47,,,,,,,,,,
1946,,WDR5,,,,,,,,,,
1947,,WDR70,,,,,,,,,,
1948,,WDR77,,,,,,,,,,
1949,,WDR92,,,,,,,,,,
1950,,WDYHV1,,,,,,,,,,
1951,,WNK2,,,,,,,,,,
1952,,WRAP53,,,,,,,,,,
1953,,WRNIP1,,,,,,,,,,
1954,,WTAP,,,,,,,,,,
1955,,XAB2,,,,,,,,,,
1956,,XPO1,,,,,,,,,,
1957,,XPO4,,,,,,,,,,
1958,,XPO5,,,,,,,,,,
1959,,XPO7,,,,,,,,,,
1960,,XPOT,,,,,,,,,,
1961,,XRCC1,,,,,,,,,,
1962,,XRCC5,,,,,,,,,,
1963,,XRCC6,,,,,,,,,,
1964,,XRN2,,,,,,,,,,
1965,,YARS,,,,,,,,,,
1966,,YARS2,,,,,,,,,,
1967,,YBX1,,,,,,,,,,
1968,,YBX2,,,,,,,,,,
1969,,YEATS4,,,,,,,,,,
1970,,YKT6,,,,,,,,,,
1971,,YLPM1,,,,,,,,,,
1972,,YME1L1,,,,,,,,,,
1973,,YTHDF1,,,,,,,,,,
1974,,YTHDF2,,,,,,,,,,
1975,,YTHDF3,,,,,,,,,,
1976,,YWHAB,,,,,,,,,,
1977,,YWHAE,,,,,,,,,,
1978,,YWHAG,,,,,,,,,,
1979,,YWHAH,,,,,,,,,,
1980,,YWHAQ,,,,,,,,,,
1981,,YWHAZ,,,,,,,,,,
1982,,ZBTB1,,,,,,,,,,
1983,,ZBTB8OS,,,,,,,,,,
1984,,ZC3H14,,,,,,,,,,
1985,,ZC3H15,,,,,,,,,,
1986,,ZC3H18,,,,,,,,,,
1987,,ZC3H4,,,,,,,,,,
1988,,ZC3HC1,,,,,,,,,,
1989,,ZDHHC3,,,,,,,,,,
1990,,ZFR,,,,,,,,,,
1991,,ZFYVE19,,,,,,,,,,
1992,,ZMIZ2,,,,,,,,,,
1993,,ZMYM3,,,,,,,,,,
1994,,ZMYND8,,,,,,,,,,
1995,,ZNF148,,,,,,,,,,
1996,,ZNF259,,,,,,,,,,
1997,,ZNF326,,,,,,,,,,
1998,,ZNF384,,,,,,,,,,
1999,,ZNF638,,,,,,,,,,
2000,,ZW10,,,,,,,,,,
2001,,ZYG11B,,,,,,,,,,
